country_name_short;country_name;election_type;election_date;vote_share;seats;seats_total;party_name_short;party_name;party_name_english;left_right;country_id;election_id;previous_parliament_election_id;previous_cabinet_id;party_id
LUX;Luxembourg;parliament;20.10.2013;33,68;23;60;CSV;Chrëschtlech Sozial Vollekspartei – Parti populaire chrétien social – Christlich Soziale Volkspartei;Christian Social People's Party;6,4474;7;803;172;1063;1234
LUX;Luxembourg;parliament;20.10.2013;18,25;13;60;DP;Demokratesch Partei – Parti Démocratique – Demokratische Partei;Democratic Party;6,5789;7;803;172;1063;967
LUX;Luxembourg;parliament;20.10.2013;20,28;13;60;LSAP;Lëtzebuerger Sozialistesch Arbechterpartei – Parti Ouvrier Socialiste Luxembourgeois – Luxemburger Sozialistische Arbeiterpartei;Luxembourg Socialist Workers' Party;3,2895;7;803;172;1063;701
LUX;Luxembourg;parliament;20.10.2013;10,13;6;60;Greng;Déi Gréng – Les Verts – Die Grünen;The Greens;2,5;7;803;172;1063;310
LUX;Luxembourg;parliament;20.10.2013;6,64;3;60;AR|ADR;Aktionskomitee Rente – Comité d’action pensions | Alternativ Demokratesch Reformpartei – Parti réformiste d'alternative démocratique;Action Committee Pensions | Alternative Democratic Reform Party;8,8158;7;803;172;1063;1582
LUX;Luxembourg;parliament;20.10.2013;4,94;2;60;DL;Déi Lénk – La Gauche – Die Linke;The Left;0,5263;7;803;172;1063;457
LUX;Luxembourg;parliament;20.10.2013;1,64;0;60;KPL;Kommunistesch Partei Lëtzebuerg – Parti Communiste Luxembourgeois – Kommunistische Partei Luxemburg;Communist Party of Luxembourg;1,3;7;803;172;1063;151
LUX;Luxembourg;parliament;20.10.2013;2,94;0;60;Pi;Piratepartei Lëtzebuerg – Piratenpartei Parti pirate du Luxembourg – Piratenpartei Luxemburg;Pirate Party Luxembourg;;7;803;172;1063;2256
LUX;Luxembourg;parliament;20.10.2013;1,5;0;60;PID;Partei fir Integral Demokratie – Parti pour la democratie integrale – Partei für Integrale Demokratie;Party for Full Democracy;7,4;7;803;172;1063;2257
LVA;Latvia;parliament;04.10.2014;23;24;100;SC;Saskaņas Centrs;Harmony Centre;3;55;831;765;1073;1100
LVA;Latvia;parliament;04.10.2014;21,87;23;100;V;Vienotība;Unity;7,4;55;831;765;1073;1666
LVA;Latvia;parliament;04.10.2014;19,53;21;100;ZZS;Zaļo un Zemnieku savienība;Green and Farmers' Union;5,2632;55;831;765;1073;466
LVA;Latvia;parliament;04.10.2014;16,61;17;100;TB/LNNK;Tēvzemei un Brīvībai / LNNK;For Fatherland and Freedom / LNNK;8,2588;55;831;765;1073;521
LVA;Latvia;parliament;04.10.2014;6,66;8;100;LRa;Latvijas Reģionu apvienība;Latvian Association of Regions;7,4;55;831;765;1073;2366
LVA;Latvia;parliament;04.10.2014;6,85;7;100;NsL;No sirds Latvijai;For Latvia from the Heart;7,4;55;831;765;1073;2365
LVA;Latvia;parliament;04.10.2014;1,58;0;100;PCTVL;Par cilvēka tiesībām vienotā Latvijā;For Human Rights in a United Latvia;1,25;55;831;765;1073;1520
LVA;Latvia;parliament;04.10.2014;1,18;0;100;ViLa;Vienoti Latvijai;United for Latvia;;55;831;765;1073;2367
MLT;Malta;parliament;09.03.2013;54,83;39;69;MLP;Partit Laburista;Malta Labour Party;4,2105;72;790;203;468;1003
MLT;Malta;parliament;09.03.2013;43,34;30;69;PN;Partit Nazzjonalista;Nationalist Party;5,7143;72;790;203;468;984
MLT;Malta;parliament;09.03.2013;1,8;0;69;AD;Alternattiva Demokratika;Democratic Alternative;3,7895;72;790;203;468;360
NLD;Netherlands;parliament;12.09.2012;26,58;41;150;VVD;Volkspartij voor Vrijheid en Democratie;People's Party for Freedom and Democracy;7,3482;8;785;530;1028;1409
NLD;Netherlands;parliament;12.09.2012;24,84;38;150;PvdA;Partij van de Arbeid;Labour Party;3,6118;8;785;530;1028;742
NLD;Netherlands;parliament;12.09.2012;10,08;15;150;PVV;Partij voor de Vrijheid;Party for Freedom;8,8;8;785;530;1028;1501
NLD;Netherlands;parliament;12.09.2012;9,65;15;150;SP;Socialistiese Partij;Socialist Party;1,2146;8;785;530;1028;357
NLD;Netherlands;parliament;12.09.2012;8,51;13;150;CDA;Christen Democratisch Appèl;Christian Democratic Appeal;5,9376;8;785;530;1028;235
NLD;Netherlands;parliament;12.09.2012;8,03;12;150;D66;Democraten 66;Libertarians;4,5066;8;785;530;1028;345
NLD;Netherlands;parliament;12.09.2012;3,13;5;150;CU;ChristenUnie – Staatkundig Gereformeerde Partij;ChristianUnion -- Reformed Political Party;6,1732;8;785;530;1028;1206
NLD;Netherlands;parliament;12.09.2012;2,33;4;150;GL;GroenLinks;GreenLeft;2,0454;8;785;530;1028;756
NLD;Netherlands;parliament;12.09.2012;2,09;3;150;SGP;Staatkundig Gereformeerde Partij;Political Reformed Party;8,7531;8;785;530;1028;1251
NLD;Netherlands;parliament;12.09.2012;1,93;2;150;PvdD;Partij voor de Dieren;Party for the Animals;;8;785;530;1028;990
NLD;Netherlands;parliament;12.09.2012;1,88;2;150;50+;50PLUS;50PLUS;6;8;785;530;1028;2109
NLD;Netherlands;parliament;12.09.2012;0,32;0;150;no-seat;no seat;no seat;;8;785;530;1028;2110
POL;Poland;parliament;09.10.2011;39,18;207;460;PO;Platforma Obywatelska;Civic Platform;6,2355;74;766;560;164;512
POL;Poland;parliament;09.10.2011;29,89;157;460;PiS;Prawo i Sprawiedliwość;Law and Justice;7,6997;74;766;560;164;528
POL;Poland;parliament;09.10.2011;10,02;40;460;RP;Twój Ruch (Palikota);Your (Palikot's) Movement;6;74;766;560;164;1945
POL;Poland;parliament;09.10.2011;8,36;28;460;PSL;Polskie Stronnictwo Ludowe;Polish Peasants' Party;4,1856;74;766;560;164;664
POL;Poland;parliament;09.10.2011;8,24;27;460;SLD;Sojusz Lewicy Demokratycznej;Democratic Left Alliance;2,8299;74;766;560;164;629
POL;Poland;parliament;09.10.2011;0,19;1;460;MN;Mniejszość niemiecka w Polsce;German minority;;74;766;560;164;900
POL;Poland;parliament;09.10.2011;2,19;0;460;PjN;Polska jest Najważniejsza;Poland is the Most Important;7,4;74;766;560;164;1679
POL;Poland;parliament;09.10.2011;1,06;0;460;PJKM;Platforma Janusza Korwin-Mikke;Platform of Janusz Korwin-Mikke;7,4;74;766;560;164;1716
PRT;Portugal;parliament;05.06.2011;40,31;108;230;PSD;Partido Social Democrata;Social Democratic Party;6,2949;63;702;405;858;1273
PRT;Portugal;parliament;05.06.2011;29,24;74;230;PS;Partido Socialista;Socialist Party;4,0492;63;702;405;858;725
PRT;Portugal;parliament;05.06.2011;12,21;24;230;CDS-PP;Centro Democrático e Social – Partido Popular;Democratic and Social Centre -- People's Party;8,0222;63;702;405;858;251
PRT;Portugal;parliament;05.06.2011;8,23;16;230;CDU;Coligação Democrático Unitária;Unified Democratic Coalition;2,2233;63;702;405;858;1295
PRT;Portugal;parliament;05.06.2011;5,39;8;230;BE;Bloco de Esquerda;Bloc of the Left;1,6425;63;702;405;858;557
PRT;Portugal;parliament;05.06.2011;1,17;0;230;PCTP/MRPP;Comunista dos Trabalhadores Portugueses / Movimento Reorganizativo do Partido do Proletariado;Communist Party of the Portuguese Workers / Reorganizative Movement of the Party of the Proletariat;1,3;63;702;405;858;281
PRT;Portugal;parliament;05.06.2011;1,08;0;230;PAN;Partido pelos Animais e pela Natureza;Party for Animals and Nature;2,6;63;702;405;858;1781
ROU;Romania;parliament;09.12.2012;32,21;150;412;PSD;Partidul Social Democrat;Social Democratic Party;3,2325;23;787;319;1033;1120
ROU;Romania;parliament;09.12.2012;21,48;100;412;PNL;Partidul Naţional Liberal;National Liberal Party;6,0543;23;787;319;1033;1015
ROU;Romania;parliament;09.12.2012;15,33;52;412;PD-L;Partidul Democrat-Liberal;Democratic Liberal Party;5,3875;23;787;319;1033;958
ROU;Romania;parliament;09.12.2012;13,99;47;412;PP-DD;Partidul Poporului – Dan Diaconescu;People's Party -- Dan Diaconescu;1,3;23;787;319;1033;2130
ROU;Romania;parliament;09.12.2012;5,13;18;412;UDMR;Uniunea Democrată Maghiară din România;Democratic Union of Hungarians in Romania;6,016;23;787;319;1033;948
ROU;Romania;parliament;09.12.2012;;18;412;etnice;Partidele minorităţilor etnice din România;Romanian ethnic minorities parties;;23;787;319;1033;425
ROU;Romania;parliament;09.12.2012;2,79;13;412;PC;Partidul Conservator;Conservative Party;4,7622;23;787;319;1033;5
ROU;Romania;parliament;09.12.2012;2,15;10;412;UNPR;Uniunea Naţională pentru Progresul României;National Union for the Progress of Romania;3,3;23;787;319;1033;2002
ROU;Romania;parliament;09.12.2012;0,88;3;412;FC;Forța Civică;Civic Force;6,2;23;787;319;1033;2129
ROU;Romania;parliament;09.12.2012;0,29;1;412;PNT-CD;Partidul Naţional Ţărănesc Creştin Democrat;Christian-Democratic National Peasants' Party;5,5341;23;787;319;1033;888
ROU;Romania;parliament;09.12.2012;1,25;0;412;PRM;Partidul România Mare;Greater Romania Party;6,6618;23;787;319;1033;713
SVK;Slovakia;parliament;10.03.2012;44,41;83;150;Smer;Smer – sociálna demokracia;Direction -- Social Democracy;3,3799;1;781;524;982;220
SVK;Slovakia;parliament;10.03.2012;8,82;16;150;KDH;Kresťanskodemokratické hnutie;Christian Democratic Movement;7,1082;1;781;524;982;1432
SVK;Slovakia;parliament;10.03.2012;8,55;16;150;OLaNO;Obyčajní ľudia a nezávislé osobnosti;Ordinary People and Independent;7,4;1;781;524;982;1759
SVK;Slovakia;parliament;10.03.2012;6,89;13;150;MH;Most-Híd;Most-Hid;7,4;1;781;524;982;1620
SVK;Slovakia;parliament;10.03.2012;5,88;11;150;SaS;Sloboda a solidarita;Freedom and Solidarity;6;1;781;524;982;1460
SVK;Slovakia;parliament;10.03.2012;6,09;11;150;SDKU-DS;Slovenská demokratická a kresťanská únia – Demokratická strana;Slovak Democratic and Christian Union -- Democratic Party;7,3591;1;781;524;982;131
SVK;Slovakia;parliament;10.03.2012;4,55;0;150;SNS;Slovenská národná strana;Slovak National Party;7,0198;1;781;524;982;1072
SVK;Slovakia;parliament;10.03.2012;1,58;0;150;LsNS;Ľudová strana naše Slovensko;People's Party -- Our Slovakia;8,7;1;781;524;982;586
SVK;Slovakia;parliament;10.03.2012;1,29;0;150; ZZ-DS;Zmena zdola, demokratická únia Slovenska;Change from the Bottom, Democratic Union of Slovakia;6;1;781;524;982;2013
SVK;Slovakia;parliament;10.03.2012;1,58;0;150;99%;99% – občiansky hlas;99 Percent -- Civic Voice;1,3;1;781;524;982;2015
SVK;Slovakia;parliament;10.03.2012;4,28;0;150;MK;Maďarskej koalície – Magyar koalíció;Hungarian Coalition;6,5005;1;781;524;982;559
SVK;Slovakia;parliament;10.03.2012;1,22;0;150;ANO;Aliancia nového občana;Alliance of the New Citizen;7,2404;1;781;524;982;1200
SVN;Slovenia;parliament;13.07.2014;34,49;36;90;SMC;Stranka Mira Cerarja;Party of Miro Cerar;3,3;60;817;778;1047;2333
SVN;Slovenia;parliament;13.07.2014;20,71;21;90;SDS;Slovenska demokratska stranka;Slovenian Democratic Party;6,9996;60;817;778;1047;179
SVN;Slovenia;parliament;13.07.2014;10,18;10;90;DeSUS;Demokratična stranka upokojencev Slovenije;Democratic Party of Pensioners of Slovenia;3,2292;60;817;778;1047;1587
SVN;Slovenia;parliament;13.07.2014;5,98;6;90;ZL-SD;Združena lista – Socialni demokrati;United List -- Social Democrats;3,0637;60;817;778;1047;706
SVN;Slovenia;parliament;13.07.2014;5,97;6;90;ZdLe;Združena levica;United Left;1,3;60;817;778;1047;2334
SVN;Slovenia;parliament;13.07.2014;5,59;5;90;NSI;Nova Slovenija – Krščanska ljudska stranka;New Slovenia -- Christian People's Party;7,9345;60;817;778;1047;1047
SVN;Slovenia;parliament;13.07.2014;4,38;4;90;ZaAB;Zavezništvo Alenke Bratušek;Alliance of Alenka Bratusek;3,3;60;817;778;1047;2337
SVN;Slovenia;parliament;13.07.2014;;1;90;Ita;Italijanska narodna skupnost;Italian national community;;60;817;778;1047;199
SVN;Slovenia;parliament;13.07.2014;;1;90;Mad;Madžarska narodna skupnost;Hungarian national community;;60;817;778;1047;65
SVN;Slovenia;parliament;13.07.2014;3,95;0;90;SLS;Slovenska ljudska stranka;Slovenian People's Party;6,6953;60;817;778;1047;16
SVN;Slovenia;parliament;13.07.2014;2,97;0;90;LZJ-PS;Lista Zorana Jankovića – Pozitivna Slovenija;Zoran Jankovic's List -- Positive Slovenia;3,3;60;817;778;1047;1987
SVN;Slovenia;parliament;13.07.2014;2,2;0;90;SNS;Slovenska nacionalna stranka;Slovenian National Party;4,7941;60;817;778;1047;981
SVN;Slovenia;parliament;13.07.2014;1,34;0;90;PSS; Piratska stranka Slovenije;Slovenian Pirate Party;;60;817;778;1047;2338
SWE;Sweden;parliament;14.09.2014;31,01;113;349;SAP;Socialdemokraterna;Social Democrats;3,4447;35;828;512;854;904
SWE;Sweden;parliament;14.09.2014;23,33;84;349;M;Moderaterna;Moderate Party;7,8907;35;828;512;854;657
SWE;Sweden;parliament;14.09.2014;12,86;49;349;SD;Sverigedemokraterna;Sweden Democrats;8,7;35;828;512;854;1546
SWE;Sweden;parliament;14.09.2014;6,89;25;349;MP;Miljöpartiet de Gröna;Greens;3,3789;35;828;512;854;1154
SWE;Sweden;parliament;14.09.2014;6,11;22;349;C;Centerpartiet;Centre Party;5,8084;35;828;512;854;1461
SWE;Sweden;parliament;14.09.2014;5,72;21;349;V;Vänsterpartiet (kommunisterna);Left Party (Communists);1,5464;35;828;512;854;882
SWE;Sweden;parliament;14.09.2014;5,42;19;349;FP;Folkpartiet;People's Party;6,2906;35;828;512;854;892
SWE;Sweden;parliament;14.09.2014;4,57;16;349;KD;Kristdemokraterna;Christian Democrats;7,195;35;828;512;854;282
SWE;Sweden;parliament;14.09.2014;3,12;0;349;Fi;Feministiskt initiativ;Feminist Initiative;;35;828;512;854;1521
