country_name_short;country_name;election_type;election_date;vote_share;seats;seats_total;party_name_short;party_name;party_name_english;left_right;country_id;election_id;previous_parliament_election_id;previous_cabinet_id;party_id
POL;Poland;parliament;2011-10-09;8,36;28;460;PSL;Polskie Stronnictwo Ludowe;Polish Peasants' Party;4,185592853;74;766;560;164;664
POL;Poland;parliament;2011-10-09;8,24;27;460;SLD;Sojusz Lewicy Demokratycznej;Democratic Left Alliance;2,829916993;74;766;560;164;629
POL;Poland;parliament;2011-10-09;0,19;1;460;MN;Mniejszość niemiecka w Polsce;German minority;;74;766;560;164;900
POL;Poland;parliament;2011-10-09;2,19;0;460;PjN;Polska jest Najważniejsza;Poland is the Most Important;;74;766;560;164;1679
POL;Poland;parliament;2011-10-09;1,06;0;460;PJKM;Platforma Janusza Korwin-Mikke;Platform of Janusz Korwin-Mikke;;74;766;560;164;1716
PRT;Portugal;parliament;2011-06-05;38,66;108;230;PSD;Partido Social Democrata;Social Democratic Party;6,294938952;63;702;405;858;1273
PRT;Portugal;parliament;2011-06-05;28,05;74;230;PS;Partido Socialista;Socialist Party;4,04923978;63;702;405;858;725
PRT;Portugal;parliament;2011-06-05;11,71;24;230;CDS-PP;Partido Popular;People's Party;8,022185464;63;702;405;858;251
PRT;Portugal;parliament;2011-06-05;7,9;16;230;CDU;Coligação Democrático Unitária;Unified Democratic Coalition;2,223333317;63;702;405;858;1295
PRT;Portugal;parliament;2011-06-05;5,17;8;230;BE;Bloco de Esquerda;Bloc of the Left;1,642522964;63;702;405;858;557
PRT;Portugal;parliament;2011-06-05;1,12;0;230;PCTP/MRPP;Comunista dos Trabalhadores Portugueses / Movimento Reorganizativo do Partido do Proletariado;Communist Party of the Portuguese Workers / Reorganizative Movement of the Party of the Proletariat;;63;702;405;858;281
PRT;Portugal;parliament;2011-06-05;1,04;0;230;PAN;Partido pelos Animais e pela Natureza;Party for Animals and Nature;;63;702;405;858;1781
ROU;Romania;parliament;2008-11-30;32,36;115;334;PD-L;Partidul Democrat-Liberal;Democratic Liberal Party;5,38746585;23;319;165;118;958
ROU;Romania;parliament;2008-11-30;31,94;110;334;PSD;Partidul Social Democrat;Social Democratic Party;3,232456126;23;319;165;118;1120
ROU;Romania;parliament;2008-11-30;18,57;65;334;PNL;Partidul Naţional Liberal;National Liberal Party;6,054298232;23;319;165;118;1015
ROU;Romania;parliament;2008-11-30;6,17;22;334;UDMR;Uniunea Democrată Maghiară din România;Democratic Union of Hungarians in Romania;6,016023336;23;319;165;118;948
ROU;Romania;parliament;2008-11-30;3,54;18;334;etnice;Partidele minorităţilor etnice din România;Romanian ethnic minorities parties;;23;319;165;118;425
ROU;Romania;parliament;2008-11-30;1,16;4;334;PC;Partidul Conservator;Conservative Party;4,762192982;23;319;165;118;5
ROU;Romania;parliament;2008-11-30;2,27;0;334;PNG-CD;Partidul Noua Generaţie – Creştin Democrat;New Generation Party -- Christian Democratic;;23;319;165;118;1332
ROU;Romania;parliament;2008-11-30;3,15;0;334;PRM;Partidul România Mare;Greater Romania Party;6,661837746;23;319;165;118;713
ROU;Romania;parliament;2008-11-30;33,09;114;334;ADA;Alianţa Dreptate şi Adevăr;Justice and Truth Alliance;;23;319;165;118;1170
SVK;Slovakia;parliament;2012-03-10;44,41;83;150;Smer;Smer – sociálna demokracia;Direction -- Social Democracy;3,379912281;1;781;524;982;220
SVK;Slovakia;parliament;2012-03-10;8,82;16;150;KDH;Kresťanskodemokratické hnutie;Christian Democratic Movement;7,108209064;1;781;524;982;1432
SVK;Slovakia;parliament;2012-03-10;8,55;16;150;OL;Obyčajní Ľudia;Ordinary People;;1;781;524;982;1759
SVK;Slovakia;parliament;2012-03-10;6,89;13;150;MH;MOST-HID;Most-Hid;;1;781;524;982;1620
SVK;Slovakia;parliament;2012-03-10;5,88;11;150;SaS;Sloboda a Solidarita;Freedom and Solidarity;;1;781;524;982;1460
SVK;Slovakia;parliament;2012-03-10;6,09;11;150;SDKU-DS;Slovenská demokratická a kresťanská únia – Demokratická strana;Slovak Democratic and Christian Union -- Democratic Party;7,359122807;1;781;524;982;131
SVK;Slovakia;parliament;2012-03-10;4,55;0;150;SNS;Slovenská národná strana;Slovak National Party;7,019773392;1;781;524;982;1072
SVK;Slovakia;parliament;2012-03-10;1,58;0;150;LsNS;Ľudová strana Naše Slovensko;People's Party our Slovakia;;1;781;524;982;586
SVK;Slovakia;parliament;2012-03-10;1,29;0;150;ZzDS;Zmena zdola, Demokratická únia Slovenska;Change from the Bottom, Democratic Union of Slovakia;;1;781;524;982;2013
SVK;Slovakia;parliament;2012-03-10;1,58;0;150;99%;99% – občiansky hlas;99 Percent – Civic Voice;;1;781;524;982;2015
SVK;Slovakia;parliament;2012-03-10;4,28;0;150;SMK-MKP;Strana maďarskej koalície – Magyar Koalíció Pártja;Party of the Hungarian Coalition;6,500526383;1;781;524;982;559
SVK;Slovakia;parliament;2012-03-10;1,22;0;150;SSS;Strana Slobodné Slovo – Nory Mojsejovej;Free Word Party of Nora Mojsejová;;1;781;524;982;2016
SVN;Slovenia;parliament;2011-12-04;28,51;28;90;LZJPS;Lista Zorana Jankovića – Pozitivna Slovenija;Zoran Janković's List – Positive Slovenia;;60;778;522;907;1987
SVN;Slovenia;parliament;2011-12-04;26,19;26;90;SDS;Slovenska demokratska stranka;Slovenian Democratic Party;6,999643179;60;778;522;907;179
SVN;Slovenia;parliament;2011-12-04;10,52;10;90;ZL-SD;Združena lista – Socialni demokrati;United List -- Social Democrats;3,063742684;60;778;522;907;706
SVN;Slovenia;parliament;2011-12-04;8,37;8;90;LV;Lista Virant;Virant List;;60;778;522;907;1988
SVN;Slovenia;parliament;2011-12-04;6,97;6;90;DeSUS;Demokratična stranka upokojencev Slovenije;Democratic Party of Retired People of Slovenia;3,229239788;60;778;522;907;1587
SVN;Slovenia;parliament;2011-12-04;6,83;6;90;SLS;Slovenska ljudska stranka;Slovenian People's Party;6,695321582;60;778;522;907;16
SVN;Slovenia;parliament;2011-12-04;4,88;4;90;NSi;Nova Slovenija – Krščanska ljudska stranka;New Slovenia -- Christian People's Party;7,934503013;60;778;522;907;1047
SVN;Slovenia;parliament;2011-12-04;;1;90;Ita;Italijanska narodna skupnost;Italian national community;;60;778;522;907;199
SVN;Slovenia;parliament;2011-12-04;;1;90;Mad;Madžarska narodna skupnost;Hungarian national community;;60;778;522;907;65
SVN;Slovenia;parliament;2011-12-04;1,8;0;90;SNS;Slovenska nacionalna stranka;Slovenian National Party;4,794071305;60;778;522;907;981
SVN;Slovenia;parliament;2011-12-04;1,48;0;90;LDS;Liberalna demokracija Slovenije;Liberal Democracy of Slovenia;3,735087703;60;778;522;907;1252
SVN;Slovenia;parliament;2011-12-04;1,22;0;90;TRS;Stranka za trajnostni razvoj Slovenije;Party for Sustainable Development of Slovenia;;60;778;522;907;1989
SWE;Sweden;parliament;2010-09-19;30,66;112;349;SAP;Socialdemokraterna;Social Democrats;3,444664413;35;512;629;475;904
SWE;Sweden;parliament;2010-09-19;30,06;107;349;M;Moderaterna;Moderate Party;7,890714173;35;512;629;475;657
SWE;Sweden;parliament;2010-09-19;7,34;25;349;MP;Miljöpartiet de Gröna;Greens;3,378949481;35;512;629;475;1154
SWE;Sweden;parliament;2010-09-19;7,06;24;349;FP;Folkpartiet;Liberals;6,290558002;35;512;629;475;892
SWE;Sweden;parliament;2010-09-19;6,56;23;349;C;Centerpartiet;Centre Party;5,808439807;35;512;629;475;1461
SWE;Sweden;parliament;2010-09-19;5,7;20;349;SD;Sverigedemokraterna;Sweden Democrats;;35;512;629;475;1546
SWE;Sweden;parliament;2010-09-19;5,6;19;349;V;Vänsterpartiet (kommunisterna);Left Party (Communists);1,54635274;35;512;629;475;882
SWE;Sweden;parliament;2010-09-19;5,6;19;349;KD;Kristdemokraterna;Christian Democrats;7,194994061;35;512;629;475;282
SWE;Sweden;parliament;2010-09-19;0,65;0;349;PP;Piratpartiet;Pirate Party;;35;512;629;475;721
